iter	TotalF1:average=Macro	MultiClassOneVsAll
3379	0.7665285422	0.3522858418
3380	0.7665549995	0.352264855
3381	0.7665477852	0.3522548474
3382	0.7666223414	0.3522373098
3383	0.7666437492	0.3522179018
3384	0.7666400075	0.3522065096
3385	0.7666503026	0.3521812234
3386	0.7666688401	0.3521614753
3387	0.7667135029	0.3521456866
3388	0.7667207958	0.3521338815
3389	0.7667338202	0.3521234853
3390	0.7667692302	0.3521105628
3391	0.7667651549	0.3520903047
3392	0.7667538607	0.3520787425
3393	0.7667707051	0.352062225
3394	0.7668271939	0.3520438373
3395	0.7667819789	0.3520249151
3396	0.766820738	0.3520095393
3397	0.7668271434	0.3519979042
3398	0.7668455476	0.3519791521
3399	0.7668473378	0.3519705533
3400	0.7669171702	0.3519588454
3401	0.7669427874	0.3519459715
3402	0.7669352041	0.3519315673
3403	0.7669737978	0.3519274137
3404	0.7669915123	0.3519057953
3405	0.767002779	0.3518997956
3406	0.767014533	0.3518843226
3407	0.7670370032	0.3518648904
3408	0.7670314077	0.3518520165
3409	0.7670270848	0.3518477171
3410	0.7670220715	0.3518300823
3411	0.7670344346	0.3518095327
3412	0.7670822762	0.3517925295
3413	0.7671190521	0.3517740445
3414	0.7671185479	0.3517626281
3415	0.7671290612	0.3517482968
3416	0.7671440427	0.3517372447
3417	0.7672292671	0.3517113512
3418	0.76724574	0.3516978457
3419	0.7672491193	0.3516795308
3420	0.7672746406	0.3516747942
3421	0.7672750982	0.3516629405
3422	0.767317533	0.3516469575
3423	0.7673145621	0.3516279139
3424	0.7672896177	0.3516202624
3425	0.7673161763	0.3516089188
3426	0.7673038883	0.3515979882
3427	0.7673272603	0.3515869118
3428	0.7673403259	0.3515731877
3429	0.7673676038	0.3515600224
3430	0.7674008592	0.3515406873
3431	0.7674106848	0.3515175386
3432	0.7674173044	0.3514924953
3433	0.7674440006	0.351470804
3434	0.7674688074	0.3514580516
3435	0.7674740817	0.3514449591
3436	0.7675025772	0.3514188227
3437	0.7675508219	0.3514050986
3438	0.7675824774	0.3513941194
3439	0.7676137198	0.35138212
3440	0.7675886685	0.3513691732
3441	0.7676316321	0.3513554978
3442	0.7676081481	0.3513408021
3443	0.7676586647	0.3513269566
3444	0.7676515873	0.351309589
3445	0.7676208142	0.3513005045
3446	0.7676534619	0.3512862703
3447	0.7676597586	0.3512773801
3448	0.7677075636	0.3512508307
3449	0.7677125661	0.3512307912
3450	0.7676982426	0.3512169943
3451	0.7677416991	0.3511972705
3452	0.7677539561	0.3511841538
3453	0.7677602876	0.3511627783
3454	0.7677921276	0.3511438561
3455	0.7677783399	0.3511322939
3456	0.7677976761	0.3511247882
3457	0.7678432064	0.3511090723
3458	0.7679053721	0.3510954212
3459	0.7679533142	0.3510767662
3460	0.7679838108	0.3510646939
3461	0.767996562	0.3510465733
3462	0.7680095661	0.3510306146
3463	0.7680084141	0.3510169634
3464	0.7680357134	0.3509968996
3465	0.7680917448	0.3509853131
3466	0.7681042328	0.3509660023
3467	0.7680763617	0.3509419306
3468	0.7680923145	0.3509284494
3469	0.7681736848	0.3509055193
3470	0.7681746587	0.3508916496
3471	0.7682054	0.3508851398
3472	0.7682406689	0.3508593677
3473	0.7682339348	0.350853198
3474	0.768245256	0.350845085
3475	0.7681918024	0.3508214748
3476	0.7681828301	0.3508080665
3477	0.7681535465	0.3507918163
3478	0.7681577344	0.3507771935
3479	0.7681873888	0.3507617449
3480	0.7682129236	0.3507488953
3481	0.7682251908	0.3507366529
3482	0.7682519012	0.3507202084
3483	0.768275436	0.3507090591
3484	0.7683544936	0.3506853761
3485	0.7683805272	0.3506727451
3486	0.7683666803	0.3506477746
3487	0.7683602884	0.3506297269
3488	0.7683978099	0.3506082542
3489	0.7683975472	0.3505836238
3490	0.7683671663	0.3505651389
3491	0.7683787394	0.3505394883
3492	0.7683981884	0.3505209548
3493	0.7684288597	0.3504967616
3494	0.7684235646	0.3504856123
3495	0.7684366895	0.3504704066
3496	0.7684839838	0.350459986
3497	0.768465502	0.3504419383
3498	0.7685197179	0.3504218502
3499	0.7685707324	0.3504045312
3500	0.7685321921	0.3503903942
3501	0.7685761961	0.3503688244
3502	0.7685761784	0.3503537887
3503	0.7685902431	0.350338583
3504	0.7685994016	0.3503218469
3505	0.7686227712	0.3503035806
3506	0.7686538298	0.3502865531
3507	0.7687167409	0.3502564088
3508	0.7687399069	0.3502426847
3509	0.7687348748	0.3502307825
3510	0.7687589894	0.3502187102
3511	0.7687814316	0.3502058849
3512	0.7688007927	0.3501941769
3513	0.7688673185	0.3501670446
3514	0.7688854782	0.3501554581
3515	0.7688675899	0.3501454991
3516	0.7688510442	0.3501281315
3517	0.7688674864	0.3501141403
3518	0.7688925753	0.3500968699
3519	0.7689249027	0.3500761745
3520	0.7689663557	0.350058564
3521	0.7690236034	0.3500460302
3522	0.7690596311	0.3500226143
3523	0.7690614103	0.3500119508
3524	0.7690856747	0.3499943404
3525	0.7690718607	0.3499823652
3526	0.7690427288	0.3499660421
3527	0.7690596457	0.349952561
3528	0.7690813693	0.3499410474
3529	0.7691188645	0.3499335902
3530	0.7691716831	0.3499221009
3531	0.7692025938	0.3499038831
3532	0.7692346506	0.3498899891
3533	0.7692569827	0.3498701196
3534	0.7692655299	0.3498479911
3535	0.7692560044	0.3498195228
3536	0.7692804404	0.3498014022
3537	0.7692639896	0.3497837189
3538	0.7692963071	0.3497689503
3539	0.7693213176	0.349749008
3540	0.7694162421	0.349731859
3541	0.7694594687	0.349719811
3542	0.7695131186	0.3496961765
3543	0.7694874059	0.3496827682
3544	0.7694936153	0.3496630445
3545	0.7694825116	0.3496528911
3546	0.7694698045	0.349634722
3547	0.7694762017	0.34962418
3548	0.7694948091	0.3496073953
3549	0.7694938634	0.3495905136
3550	0.7695432469	0.3495762794
3551	0.7695347602	0.3495621424
3552	0.769581815	0.3495470339
3553	0.7696461139	0.3495280874
3554	0.7696377397	0.3495024125
3555	0.7696575896	0.3494786809
3556	0.7696987556	0.3494585685
3557	0.7696881296	0.3494429741
3558	0.7697239448	0.3494317034
3559	0.76975432	0.3494158661
3560	0.7697072794	0.3493977212
3561	0.7697387483	0.3493851631
3562	0.7697319549	0.3493764914
3563	0.7697768867	0.3493585409
3564	0.7697726906	0.3493415619
3565	0.7697856469	0.349324923
3566	0.7698515144	0.3493065596
3567	0.7699013104	0.3492950945
3568	0.7699135521	0.3492849654
3569	0.769938143	0.3492738891
3570	0.7699698011	0.3492547483
3571	0.7699577874	0.3492338343
3572	0.7699461561	0.3492110985
3573	0.7699863203	0.3491778208
3574	0.7700013927	0.3491678132
3575	0.769990241	0.3491563967
3576	0.7699801898	0.3491354099
3577	0.7699990523	0.3491202527
3578	0.7700065763	0.3491063586
3579	0.7700175439	0.3490954523
3580	0.7700526896	0.3490814853
3581	0.7701245935	0.3490585067
3582	0.7701320434	0.349052094
3583	0.7701690395	0.3490364268
3584	0.7701792994	0.3490262005
3585	0.7701977825	0.3490109705
3586	0.7702271545	0.3489968821
3587	0.7702104585	0.3489862429
3588	0.7702227381	0.3489770612
3589	0.7703042429	0.3489496131
3590	0.7703479434	0.34893346
3591	0.7703616067	0.3489102142
3592	0.7703620839	0.3488971946
3593	0.7704063202	0.3488802156
3594	0.7704428274	0.3488601518
3595	0.7704542611	0.348847618
3596	0.7704688153	0.3488328495
3597	0.7704872631	0.3488184453
3598	0.7704992141	0.3488079033
3599	0.770529637	0.348786212
3600	0.7705287855	0.3487625047
3601	0.7705542285	0.3487474204
3602	0.7705407164	0.3487385544
3603	0.7705910473	0.34872313
3604	0.7706125552	0.3487010501
3605	0.7706197372	0.3486835368
3606	0.7705830439	0.3486694727
3607	0.7706139556	0.3486459111
3608	0.770613791	0.3486330858
3609	0.7706207611	0.3486237826
3610	0.7706320578	0.3486114188
3611	0.770638923	0.3485954843
3612	0.7706528639	0.3485804972
3613	0.7706633799	0.3485703438
3614	0.7706745118	0.3485503043
3615	0.7707115402	0.348532791
3616	0.7707238642	0.348517901
3617	0.7707860287	0.3485019908
3618	0.7708119539	0.3484797652
3619	0.7708367875	0.3484671099
3620	0.7708670555	0.3484475805
3621	0.7708846155	0.3484316946
3622	0.7708608898	0.3484194766
3623	0.7708534379	0.3484063841
3624	0.7709070826	0.3483827739
3625	0.7708695895	0.3483713088
3626	0.7709107325	0.348352751
3627	0.7709190843	0.3483369866
3628	0.7709996867	0.3483064294
3629	0.7710047698	0.3482971505
3630	0.771031239	0.3482818475
3631	0.7710694043	0.3482628282
3632	0.7710508925	0.3482547395
3633	0.771083455	0.3482384407
3634	0.7711113547	0.3482231864
3635	0.771162129	0.3482084422
3636	0.7712218293	0.348185585
3637	0.7711906059	0.3481638451
3638	0.7712154965	0.3481484207
3639	0.7712183506	0.3481377816
3640	0.7712369203	0.3481131026
3641	0.7711946104	0.3480989899
3642	0.7712192662	0.3480832255
3643	0.7712186259	0.3480661251
3644	0.7712408457	0.3480478588
3645	0.7712776148	0.3480341104
3646	0.7712652783	0.3480156741
3647	0.7712764099	0.3480036504
3648	0.7713227969	0.347992744
3649	0.7713166468	0.3479871572
3650	0.7713290634	0.3479651259
3651	0.7713339462	0.3479502116
3652	0.7713900259	0.347932091
3653	0.7714083925	0.3479196544
3654	0.7714474982	0.3479079707
3655	0.7714415388	0.3478994205
3656	0.7714584742	0.3478895829
3657	0.7714722484	0.3478709037
3658	0.7714519885	0.3478565724
3659	0.7715445948	0.3478333751
3660	0.7715767552	0.3478290757
3661	0.7716015173	0.3478207684
3662	0.7715917644	0.3478102507
3663	0.7715974439	0.3477977169
3664	0.7716120351	0.34779145
3665	0.7716125222	0.347772625
3666	0.7716448972	0.3477608442
3667	0.7716599672	0.3477504479
3668	0.7715711406	0.3477368696
3669	0.7716147208	0.3477213238
3670	0.7716577045	0.3477009685
3671	0.771681381	0.3476837952
3672	0.7716958089	0.3476704356
3673	0.7717186416	0.3476574159
3674	0.7717297642	0.3476416272
3675	0.7717060886	0.347628972
3676	0.7717183097	0.3476139362
3677	0.7717943381	0.3475931923
3678	0.771805306	0.3475810957
3679	0.7717751915	0.3475606432
3680	0.7718230597	0.3475470164
3681	0.7718361806	0.3475413567
3682	0.7718699175	0.3475318592
3683	0.7718736532	0.3475103623
3684	0.77189059	0.3474978284
3685	0.7718796155	0.3474827441
3686	0.7718918937	0.3474625589
3687	0.7718992712	0.3474488834
3688	0.7719130793	0.3474295969
3689	0.7719137571	0.3474213139
3690	0.7719272191	0.3474104318
3691	0.7719512842	0.3473866273
3692	0.7719712562	0.3473756238
3693	0.7719828603	0.3473614868
3694	0.7719915718	0.3473438277
3695	0.7720512033	0.3473286706
3696	0.7720669086	0.3473124446
3697	0.7720736715	0.3473050846
3698	0.7721044715	0.3472923322
3699	0.7720675103	0.347283612
3700	0.772085863	0.3472631595
3701	0.7721417364	0.347251403
3702	0.7721113972	0.3472395493
3703	0.7720921133	0.3472324808
3704	0.772111996	0.3472233234
3705	0.7721421118	0.3472091864
3706	0.7721833216	0.347189657
3707	0.7722144749	0.3471730181
3708	0.7722342776	0.3471626218
3709	0.7722713867	0.347146323
3710	0.7722712598	0.3471291255
3711	0.7723481711	0.3471121708
3712	0.7723486749	0.3470966736
3713	0.7723420824	0.3470824637
3714	0.7723293893	0.3470648775
3715	0.7723723842	0.3470435263
3716	0.7724101805	0.3470220537
3717	0.772379843	0.3470040303
3718	0.7724479652	0.3469738374
3719	0.7724368261	0.3469552796
3720	0.7724372044	0.3469385435
3721	0.7724790916	0.3469177996
3722	0.7725035302	0.3469006506
3723	0.7725197484	0.3468834773
3724	0.7725195307	0.3468680287
3725	0.772558226	0.3468529687
3726	0.7726200623	0.3468345809
3727	0.7726600459	0.3468077401
3728	0.7726421714	0.3467896923
3729	0.7726402089	0.346780122
3730	0.7727044236	0.3467690213
3731	0.7727551786	0.3467422776
3732	0.7727747342	0.3467286993
3733	0.7727737516	0.3467154125
3734	0.7728241787	0.3467011541
3735	0.7728216757	0.3466884988
3736	0.7728471327	0.3466801187
3737	0.7728364648	0.3466700625
3738	0.7728684319	0.3466566785
3739	0.7728598357	0.346649027
3740	0.7728457439	0.3466351087
3741	0.772879676	0.3466240323
3742	0.7729019561	0.3466107455
3743	0.7729067007	0.3466023167
3744	0.7729311805	0.3465942766
3745	0.7729246378	0.3465807226
3746	0.7729613402	0.3465691604
3747	0.7729811193	0.3465575739
3748	0.7729753603	0.3465375344
3749	0.7729680855	0.3465256321
3750	0.7729892032	0.3465157945
3751	0.773080527	0.3464981112
3752	0.7731005149	0.346470153
3753	0.7731515033	0.3464390371
3754	0.7731751651	0.3464222039
3755	0.7731810224	0.3464037675
3756	0.7732345234	0.3463904078
3757	0.7732559414	0.3463683036
3758	0.7732611361	0.3463561585
3759	0.7732792561	0.3463446449
3760	0.773267444	0.3463262814
3761	0.7732818624	0.3463075049
3762	0.7732940801	0.346294291
3763	0.7733063181	0.3462811742
3764	0.7733745742	0.3462595558
3765	0.7733561705	0.3462414109
3766	0.7733863664	0.3462264967
3767	0.7734120817	0.3462076474
3768	0.773437521	0.3461904498
3769	0.7734811645	0.3461746125
3770	0.7735261872	0.3461572692
3771	0.7735062748	0.3461473345
3772	0.773539742	0.3461295297
3773	0.7735333584	0.3461189877
3774	0.773578609	0.34610128
3775	0.773567761	0.3460835481
3776	0.7736024809	0.3460577031
3777	0.7735915701	0.3460429832
3778	0.7736284554	0.3460295749
3779	0.7736407041	0.3460070092
3780	0.773731673	0.3459814558
3781	0.7737603968	0.3459718368
3782	0.7737419591	0.3459442673
3783	0.7737793601	0.3459246893
3784	0.7737625706	0.3459183495
3785	0.7737762579	0.3459104551
3786	0.7738489775	0.3458839058
3787	0.7738231377	0.3458702061
3788	0.7738563447	0.3458481261
3789	0.7738679939	0.3458342564
3790	0.7738750432	0.3458242973
3791	0.7738808082	0.3458175932
3792	0.7738930653	0.3458066868
3793	0.7738817335	0.3457938615
3794	0.7738929006	0.3457806962
3795	0.7739178614	0.3457570374
3796	0.7739366277	0.3457386253
3797	0.7739798098	0.3457242212
3798	0.7739833116	0.3456915264
3799	0.7740011711	0.3456795755
3800	0.7739955677	0.34566573
3801	0.7740197243	0.3456453504
3802	0.7740451222	0.3456220803
3803	0.7740508816	0.3456061458
3804	0.7740815181	0.3455844303
3805	0.7740890765	0.3455735482
3806	0.7741603822	0.3455464645
3807	0.7741357317	0.345529024
3808	0.7741742936	0.3455210568
3809	0.7741807983	0.3455034706
3810	0.7741721939	0.3454898194
3811	0.7741768624	0.3454771156
3812	0.7741539603	0.345450882
3813	0.7741679826	0.3454366236
3814	0.7742108162	0.3454175314
3815	0.774249312	0.3453985607
3816	0.7742613668	0.3453915893
3817	0.7742812964	0.3453692179
3818	0.7742676668	0.3453513645
3819	0.7743120119	0.3453346042
3820	0.7743668081	0.3453104596
3821	0.7743677818	0.3452933835
3822	0.7743863409	0.3452784692
3823	0.7744409993	0.3452576281
3824	0.7744846423	0.3452461145
3825	0.7744906314	0.3452216542
3826	0.7745755536	0.3452039465
3827	0.7745463533	0.3451898095
3828	0.7745815191	0.3451696971
3829	0.7745865145	0.3451552201
3830	0.7746630258	0.3451397471
3831	0.77463053	0.3451229139
3832	0.7746459037	0.3451066394
3833	0.7746679506	0.3450841466
3834	0.7746728973	0.3450658317
3835	0.7747327534	0.3450523019
3836	0.7747787537	0.3450325296
3837	0.7747601719	0.3450110327
3838	0.7748213801	0.3449960698
3839	0.7748106002	0.3449839004
3840	0.7747868861	0.3449552864
3841	0.7748344367	0.3449402749
3842	0.7748327696	0.344925385
3843	0.774847921	0.3449088675
3844	0.7748591893	0.3448945605
3845	0.7749270686	0.3448774601
3846	0.7749458326	0.3448641247
3847	0.7749325415	0.3448533641
3848	0.7749576072	0.3448441824
3849	0.7749674831	0.3448300697
3850	0.7750127467	0.3448085727
3851	0.7749934462	0.3447964033
3852	0.7749879855	0.344785837
3853	0.7750611142	0.3447715543
3854	0.7750569797	0.3447589719
3855	0.7750787802	0.3447415071
3856	0.775064033	0.3447266414
3857	0.7750753749	0.3447021811
3858	0.7750888719	0.3446858823
3859	0.7750957933	0.3446763605
3860	0.775115191	0.3446601102
3861	0.7751258979	0.3446401679
3862	0.7751876721	0.344626541
3863	0.775214127	0.3446093677
3864	0.7752305932	0.3445855875
3865	0.7752670906	0.344571572
3866	0.7752792104	0.3445487633
3867	0.7753089677	0.3445357923
3868	0.7753547321	0.3445184976
3869	0.775379376	0.3444976565
3870	0.7754160484	0.3444693825
3871	0.7753984825	0.3444410357
3872	0.7754016942	0.3444145835
3873	0.7754446983	0.3443995964
3874	0.7754245901	0.3443881799
3875	0.7754581285	0.3443735329
3876	0.7754747837	0.3443546107
3877	0.7754924506	0.3443407652
3878	0.7755481558	0.344323009
3879	0.7755484472	0.3443047912
3880	0.7756060343	0.3442884195
3881	0.775580301	0.3442769059
3882	0.7756074976	0.3442651737
3883	0.775612707	0.3442550689
3884	0.7756055312	0.3442494335
3885	0.7756529063	0.3442274751
3886	0.7757027428	0.3442039135
3887	0.7757408318	0.3441833396
3888	0.7757167641	0.3441691297
3889	0.7757578179	0.3441534624
3890	0.7757223613	0.344139787
3891	0.7757714283	0.3441153023
3892	0.7757881721	0.3441025742
3893	0.7758261705	0.3440852552
3894	0.7758559611	0.3440744946
3895	0.7758546181	0.3440634182
3896	0.775830918	0.3440562039
3897	0.7758373981	0.3440358244
3898	0.7758495001	0.3440266912
3899	0.7758711635	0.3440171937
3900	0.7759026831	0.3440046599
3901	0.7759273747	0.3439829929
3902	0.775977408	0.3439637306
3903	0.7760205533	0.3439416022
3904	0.7760273787	0.3439217084
3905	0.7759903945	0.3439039278
3906	0.776028181	0.3438852729
3907	0.7760220978	0.3438683182
3908	0.7759972127	0.343858432
3909	0.7760204067	0.3438472099
3910	0.776029515	0.3438381982
3911	0.7760261074	0.3438210492
3912	0.7760804279	0.3438095599
3913	0.7760630899	0.3437897147
3914	0.7760788411	0.3437791484
3915	0.7761105904	0.3437534249
3916	0.7761428454	0.3437360573
3917	0.77613498	0.3437194671
3918	0.7761428844	0.3437105039
3919	0.7761842992	0.3436933549
3920	0.7761974659	0.3436894199
3921	0.7762046862	0.3436753315
3922	0.776233	0.3436559964
3923	0.7762636884	0.3436467661
3924	0.7762950034	0.3436308316
3925	0.7762778243	0.3436195852
3926	0.7763273976	0.3436085331
3927	0.7763823671	0.3435975539
3928	0.7764027502	0.3435849715
3929	0.7764202807	0.3435638389
3930	0.7764559503	0.3435442123
3931	0.7764780682	0.3435288122
3932	0.776491163	0.343511979
3933	0.7764683581	0.3434986679
3934	0.7765145892	0.343470734
3935	0.7765458761	0.3434599491
3936	0.7765764764	0.3434454478
3937	0.7766040987	0.3434299991
3938	0.7766802112	0.3434079192
3939	0.7766803714	0.3433943652
3940	0.7766882409	0.3433697348
3941	0.7767249726	0.3433498168
3942	0.7767008514	0.343338546
3943	0.7766942787	0.3433284898
3944	0.7767116417	0.3433127011
3945	0.7767062	0.3432892124
3946	0.7767521742	0.3432751483
3947	0.7767214168	0.3432630517
3948	0.7767820842	0.3432397573
3949	0.7767686186	0.3432302354
3950	0.7768029	0.3432177016
3951	0.7768282149	0.3432031274
3952	0.7768412215	0.343184521
3953	0.7768166618	0.3431714285
3954	0.7768353354	0.3431634856
3955	0.7768095613	0.3431501259
3956	0.7768291789	0.3431275116
3957	0.7768483579	0.3431131075
3958	0.7768723178	0.3430906875
3959	0.7769070463	0.3430733928
3960	0.7768960882	0.3430548592
3961	0.776872038	0.3430408923
3962	0.7769019936	0.3430286257
3963	0.7769093939	0.3430161404
3964	0.7769277444	0.3430089748
3965	0.7769381264	0.3429904656
3966	0.7769691147	0.3429750412
3967	0.7769556746	0.3429559976
3968	0.7770041456	0.3429398931
3969	0.7770304019	0.3429289381
3970	0.7770429696	0.3429141453
3971	0.7770432877	0.3429027532
3972	0.7770613467	0.3428815963
3973	0.7770931418	0.3428641315
3974	0.7770753866	0.3428507476
3975	0.7771122107	0.3428341087
3976	0.7770754047	0.3428211619
3977	0.7770863194	0.342816814
3978	0.7771098372	0.3428061505
3979	0.7770597079	0.3427872526
3980	0.77711588	0.3427733343
3981	0.7771215937	0.3427620636
3982	0.7771649174	0.3427443073
3983	0.7771906722	0.3427248993
3984	0.7771849735	0.342708139
3985	0.7772280219	0.3426941235
3986	0.7772981547	0.3426794521
3987	0.7773410474	0.3426705376
3988	0.7773353795	0.3426611615
3989	0.7773650323	0.3426478261
3990	0.7773828124	0.3426366283
3991	0.7773583454	0.3426277623
3992	0.7773892687	0.3426198194
3993	0.7774623193	0.342589165
3994	0.7774688725	0.342566745
3995	0.7774379517	0.3425523408
3996	0.7774624592	0.3425356776
3997	0.7774866286	0.342527006
3998	0.7775178062	0.3425110472
3999	0.777528558	0.3425036144
4000	0.7775701612	0.3424915178
4001	0.7775555183	0.3424679076
4002	0.7775931071	0.3424471394
4003	0.7776828405	0.3424325409
4004	0.7776705478	0.3424190355
4005	0.7776991456	0.3423999675
4006	0.777724693	0.3423880167
4007	0.7777646617	0.3423744627
4008	0.7777396424	0.3423566093
4009	0.7777643572	0.3423471118
4010	0.7778082104	0.3423387802
4011	0.7777968559	0.342324206
4012	0.777798829	0.3423087331
4013	0.7778591813	0.3422865317
4014	0.7778826012	0.3422704515
4015	0.7779181969	0.3422570432
4016	0.7778833592	0.3422483959
4017	0.7778948292	0.3422350119
4018	0.777889316	0.3422226481
4019	0.7779253584	0.3422085354
4020	0.7779271227	0.3421851195
4021	0.7779631331	0.3421648371
4022	0.7780110601	0.3421399152
4023	0.7780336352	0.3421209931
4024	0.7780318575	0.3420958769
4025	0.7780327977	0.3420840232
4026	0.7780451738	0.3420653196
4027	0.7780551241	0.3420489479
4028	0.7780658802	0.342032892
4029	0.7780462798	0.3420223257
4030	0.7780479984	0.342012221
4031	0.7780315302	0.3420018733
4032	0.7780583135	0.3419829997
4033	0.7780769431	0.3419756397
4034	0.7780937856	0.3419639561
4035	0.7781310919	0.3419365566
4036	0.7781815861	0.3419235612
4037	0.7782840784	0.3419079183
4038	0.7782771647	0.3418963075
4039	0.7782718756	0.341881879
4040	0.778296374	0.3418619124
4041	0.7783406301	0.3418504716
4042	0.778386592	0.3418304564
4043	0.7784288085	0.3418143033
4044	0.7784203244	0.3417961341
4045	0.7784147814	0.3417887499
4046	0.7784135916	0.3417789852
4047	0.7784630044	0.3417622005
4048	0.7784412124	0.3417421124
4049	0.7784205692	0.3417308174
4050	0.7784707196	0.3417156846
4051	0.7784989012	0.3416818724
4052	0.778567982	0.3416663266
4053	0.7785620965	0.3416584565
4054	0.7785878022	0.3416400445
4055	0.7785787426	0.3416244015
4056	0.7786041695	0.3416036575
4057	0.7785912792	0.3415962004
4058	0.7785924706	0.3415777398
4059	0.7786153913	0.3415656189
4060	0.7786272079	0.3415552712
4061	0.7786351855	0.3415449235
4062	0.7786627476	0.3415298149
4063	0.7786339772	0.3415133704
4064	0.7786777384	0.3414984804
4065	0.7786581698	0.3414867239
4066	0.7787256099	0.3414723926
4067	0.7787640072	0.3414567496
4068	0.7787638902	0.3414508228
4069	0.7787510903	0.3414383861
4070	0.7787592675	0.341417715
4071	0.7787593567	0.3413973597
4072	0.7787849718	0.3413874736
4073	0.7788445355	0.3413680899
4074	0.7788630941	0.3413518882
4075	0.7788627688	0.3413421478
4076	0.7788512039	0.3413350793
4077	0.7788808511	0.3413199222
4078	0.7789056845	0.3413050565
4079	0.7789255499	0.3412834624
4080	0.778950932	0.3412700784
4081	0.7789568686	0.3412541196
4082	0.7790192614	0.3412323069
4083	0.7790310058	0.3412178542
4084	0.7790059405	0.3412023326
4085	0.7790196666	0.34118822
4086	0.7789953279	0.3411768278
4087	0.7790732069	0.3411470479
4088	0.7790547379	0.3411327408
4089	0.7790978123	0.3411165635
4090	0.7791274602	0.3411066773
4091	0.7791281446	0.3411024994
4092	0.7791100977	0.3410899656
4093	0.7791334695	0.3410776018
4094	0.7791402051	0.3410663068
4095	0.7791504936	0.3410551575
4096	0.7791698545	0.3410355552
4097	0.779156679	0.341019475
4098	0.7791500463	0.3410086658
4099	0.7791688691	0.3409871689
4100	0.7791863116	0.340968854
4101	0.7791921422	0.3409534296
4102	0.7792105517	0.3409318841
4103	0.7792050511	0.3409109944
4104	0.7791973167	0.3408932139
4105	0.7792031751	0.3408917079
4106	0.7792578637	0.3408713526
4107	0.779356836	0.3408434673
4108	0.7793673036	0.3408335325
4109	0.7793972048	0.340818181
4110	0.7794336654	0.3407994775
4111	0.7794443257	0.3407882068
4112	0.7794270208	0.3407696246
4113	0.7794132349	0.3407546618
4114	0.7794198348	0.3407369299
4115	0.7794201605	0.3407266793
4116	0.7795165402	0.3406969965
4117	0.7795017783	0.3406837097
4118	0.779496009	0.3406722204
4119	0.7794884849	0.3406539784
4120	0.7794939417	0.3406460354
4121	0.7795157229	0.3406306839
4122	0.7795899397	0.3406159154
4123	0.7795969901	0.3405987179
4124	0.7796104022	0.340590702
4125	0.7796247663	0.3405757392
4126	0.7796487532	0.340558906
4127	0.7796430883	0.3405464208
4128	0.7796737641	0.3405241465
4129	0.7796850514	0.3405060988
4130	0.779710136	0.3404932492
4131	0.7797417025	0.3404814684
4132	0.7797524709	0.3404665784
4133	0.7797770065	0.340454992
4134	0.7797770078	0.3404434298
4135	0.7798018549	0.3404264265
4136	0.7797680365	0.3404161031
4137	0.7797867703	0.3403992942
4138	0.7797578624	0.3403823396
