iter	TotalF1:average=Macro	MultiClassOneVsAll
3381	0.7665477852	0.3522548474
3382	0.7666223414	0.352237334
3383	0.7666437492	0.3522179261
3384	0.7666400075	0.3522064853
3385	0.7666503026	0.3521812234
3386	0.7666688401	0.3521614996
3387	0.7667135029	0.3521457595
3388	0.7667207958	0.3521338572
3389	0.7667338202	0.3521234853
3390	0.7667692302	0.3521105871
3391	0.7667651549	0.3520903289
3392	0.7667538607	0.3520788153
3393	0.7667707051	0.352062225
3394	0.7668271939	0.3520438858
3395	0.7667819789	0.3520249394
3396	0.766820738	0.3520094664
3397	0.7668271434	0.3519979285
3398	0.7668455476	0.3519791764
3399	0.7668473378	0.3519705776
3400	0.7669171702	0.3519587968
3401	0.7669427874	0.3519459715
3402	0.7669352041	0.3519315187
3403	0.7669737978	0.351927438
3404	0.7669915123	0.3519058196
3405	0.767002779	0.3518998442
3406	0.767014533	0.3518842983
3407	0.7670370032	0.3518648661
3408	0.7670314077	0.3518520165
3409	0.7670270848	0.3518476685
3410	0.7670220715	0.351830058
3411	0.7670344346	0.351809557
3412	0.7670822762	0.3517925052
3413	0.7671190521	0.3517740688
3414	0.7671185479	0.3517626281
3415	0.7671290612	0.3517483453
3416	0.7671440427	0.3517371961
3417	0.7672292671	0.3517113755
3418	0.76724574	0.3516978457
3419	0.7672491193	0.3516795794
3420	0.7672746406	0.3516748185
3421	0.7672750982	0.3516629648
3422	0.767317533	0.3516469332
3423	0.7673145621	0.3516278653
3424	0.7672896177	0.3516202624
3425	0.7673161763	0.3516089188
3426	0.7673038883	0.3515979639
3427	0.7673272603	0.3515868875
3428	0.7673403259	0.3515731635
3429	0.7673676038	0.3515600467
3430	0.7674008592	0.3515406873
3431	0.7674106848	0.3515175629
3432	0.7674173044	0.351492471
3433	0.7674440006	0.3514707797
3434	0.7674688074	0.351458003
3435	0.7674740817	0.3514449591
3436	0.7675025772	0.3514188227
3437	0.7675508219	0.3514050743
3438	0.7675824774	0.351394168
3439	0.7676137198	0.3513821929
3440	0.7675886685	0.3513691975
3441	0.7676316321	0.3513555464
3442	0.7676081481	0.3513407778
3443	0.7676586647	0.3513269566
3444	0.7676515873	0.351309589
3445	0.7676208142	0.3513004802
3446	0.7676534619	0.3512862217
3447	0.7676597586	0.3512774044
3448	0.7677075636	0.351250855
3449	0.7677125661	0.3512307912
3450	0.7676982426	0.3512169943
3451	0.7677416991	0.3511971491
3452	0.7677539561	0.3511841538
3453	0.7677602876	0.351162754
3454	0.7677921276	0.3511439047
3455	0.7677783399	0.3511323425
3456	0.7677976761	0.3511247639
3457	0.7678432064	0.3511090481
3458	0.7679053721	0.3510954698
3459	0.7679533142	0.3510768148
3460	0.7679838108	0.3510646939
3461	0.767996562	0.3510465247
3462	0.7680095661	0.3510305903
3463	0.7680084141	0.3510169634
3464	0.7680357134	0.3509969239
3465	0.7680917448	0.3509853617
3466	0.7681042328	0.350965978
3467	0.7680763617	0.3509418577
3468	0.7680923145	0.3509284008
3469	0.7681736848	0.3509055679
3470	0.7681746587	0.3508917224
3471	0.7682054	0.350885164
3472	0.7682406689	0.3508594163
3473	0.7682339348	0.3508531737
3474	0.768245256	0.3508450364
3475	0.7681918024	0.3508214019
3476	0.7681828301	0.3508080908
3477	0.7681535465	0.350791792
3478	0.7681577344	0.3507771935
3479	0.7681873888	0.3507617206
3480	0.7682129236	0.3507488953
3481	0.7682251908	0.3507367015
3482	0.7682519012	0.3507202084
3483	0.768275436	0.3507090834
3484	0.7683544936	0.3506853761
3485	0.7683805272	0.3506726965
3486	0.7683666803	0.3506477746
3487	0.7683602884	0.3506296783
3488	0.7683978099	0.3506082785
3489	0.7683975472	0.3505836481
3490	0.7683671663	0.3505651632
3491	0.7683787394	0.3505394154
3492	0.7683981884	0.3505209062
3493	0.7684288597	0.3504968102
3494	0.7684235646	0.3504856366
3495	0.7684366895	0.3504703337
3496	0.7684839838	0.3504600103
3497	0.768465502	0.3504419626
3498	0.7685197179	0.3504218745
3499	0.7685707324	0.3504044826
3500	0.7685321921	0.35039037
3501	0.7685761961	0.3503688001
3502	0.7685761784	0.3503537644
3503	0.7685902431	0.3503386073
3504	0.7685994016	0.3503218955
3505	0.7686227712	0.3503036535
3506	0.7686538298	0.3502865045
3507	0.7687167409	0.3502564088
3508	0.7687399069	0.3502426361
3509	0.7687348748	0.3502307825
3510	0.7687589894	0.3502187102
3511	0.7687814316	0.3502058606
3512	0.7688007927	0.3501942498
3513	0.7688673185	0.3501670446
3514	0.7688854782	0.3501555067
3515	0.7688675899	0.3501454262
3516	0.7688510442	0.3501281072
3517	0.7688674864	0.3501141403
3518	0.7688925753	0.3500968213
3519	0.7689249027	0.3500762231
3520	0.7689663557	0.3500585154
3521	0.7690236034	0.3500460545
3522	0.7690596311	0.3500225414
3523	0.7690614103	0.3500119751
3524	0.7690856747	0.3499943404
3525	0.7690718607	0.3499823652
3526	0.7690427288	0.3499660664
3527	0.7690596457	0.3499525853
3528	0.7690813693	0.3499409745
3529	0.7691188645	0.3499335416
3530	0.7691716831	0.3499221009
3531	0.7692025938	0.3499038831
3532	0.7692346506	0.3498900134
3533	0.7692569827	0.3498700224
3534	0.7692655299	0.3498479425
3535	0.7692560044	0.3498194985
3536	0.7692804404	0.3498014265
3537	0.7692639896	0.3497837189
3538	0.7692963071	0.3497689018
3539	0.7693213176	0.3497489837
3540	0.7694162421	0.3497318104
3541	0.7694594687	0.349719811
3542	0.7695131186	0.3496961036
3543	0.7694874059	0.3496828168
3544	0.7694936153	0.3496630688
3545	0.7694825116	0.3496529154
3546	0.7694698045	0.3496346977
3547	0.7694762017	0.34962418
3548	0.7694948091	0.3496073468
3549	0.7694938634	0.3495905136
3550	0.7695432469	0.3495762065
3551	0.7695347602	0.3495621424
3552	0.769581815	0.3495469853
3553	0.7696461139	0.349528136
3554	0.7696377397	0.3495023639
3555	0.7696575896	0.3494786323
3556	0.7696987556	0.3494585685
3557	0.7696881296	0.3494429498
3558	0.7697239448	0.3494317034
3559	0.76975432	0.3494158418
3560	0.7697072794	0.3493976969
3561	0.7697387483	0.3493852117
3562	0.7697319549	0.3493764914
3563	0.7697768867	0.3493585409
3564	0.7697726906	0.3493415376
3565	0.7697856469	0.3493249716
3566	0.7698515144	0.3493065838
3567	0.7699013104	0.3492950702
3568	0.7699135521	0.3492849654
3569	0.769938143	0.3492738405
3570	0.7699698011	0.3492546754
3571	0.7699577874	0.3492338829
3572	0.7699461561	0.3492110985
3573	0.7699863203	0.3491777965
3574	0.7700013927	0.3491677889
3575	0.769990241	0.3491563724
3576	0.7699801898	0.3491354342
3577	0.7699990523	0.3491202284
3578	0.7700065763	0.3491062858
3579	0.7700175439	0.3490954766
3580	0.7700526896	0.3490815096
3581	0.7701245935	0.3490585552
3582	0.7701320434	0.349052094
3583	0.7701690395	0.3490364025
3584	0.7701792994	0.3490262734
3585	0.7701977825	0.3490108976
3586	0.7702271545	0.3489968821
3587	0.7702104585	0.3489862672
3588	0.7702227381	0.3489770612
3589	0.7703042429	0.3489496131
3590	0.7703479434	0.3489334357
3591	0.7703616067	0.3489101413
3592	0.7703620839	0.3488972917
3593	0.7704063202	0.3488801913
3594	0.7704428274	0.3488601275
3595	0.7704542611	0.348847618
3596	0.7704688153	0.3488328252
3597	0.7704872631	0.3488184453
3598	0.7704992141	0.3488079276
3599	0.770529637	0.3487861877
3600	0.7705287855	0.3487624318
3601	0.7705542285	0.3487474689
3602	0.7705407164	0.3487385787
3603	0.7705910473	0.3487231543
3604	0.7706125552	0.3487010258
3605	0.7706197372	0.3486835368
3606	0.7705830439	0.348669497
3607	0.7706139556	0.3486458139
3608	0.770613791	0.3486330129
3609	0.7706207611	0.3486238311
3610	0.7706320578	0.3486114674
3611	0.770638923	0.3485954843
3612	0.7706528639	0.3485805215
3613	0.7706633799	0.3485703195
3614	0.7706745118	0.3485503043
3615	0.7707115402	0.3485327667
3616	0.7707238642	0.3485179253
3617	0.7707860287	0.3485019908
3618	0.7708119539	0.3484798138
3619	0.7708367875	0.3484671099
3620	0.7708670555	0.3484476048
3621	0.7708846155	0.3484316217
3622	0.7708608898	0.3484194766
3623	0.7708534379	0.3484063598
3624	0.7709070826	0.3483827253
3625	0.7708695895	0.3483713331
3626	0.7709107325	0.3483527753
3627	0.7709190843	0.3483369623
3628	0.7709996867	0.3483064779
3629	0.7710047698	0.3482971747
3630	0.771031239	0.3482818233
3631	0.7710694043	0.3482628525
3632	0.7710508925	0.3482547881
3633	0.771083455	0.3482383921
3634	0.7711113547	0.3482231621
3635	0.771162129	0.3482084664
3636	0.7712218293	0.3481855364
3637	0.7711906059	0.3481638451
3638	0.7712154965	0.3481483964
3639	0.7712183506	0.3481378059
3640	0.7712369203	0.3481130297
3641	0.7711946104	0.3480990385
3642	0.7712192662	0.3480831526
3643	0.7712186259	0.3480661494
3644	0.7712408457	0.3480479073
3645	0.7712776148	0.3480341347
3646	0.7712652783	0.3480156498
3647	0.7712764099	0.3480036746
3648	0.7713227969	0.3479928169
3649	0.7713166468	0.3479871086
3650	0.7713290634	0.3479650773
3651	0.7713339462	0.3479502845
3652	0.7713900259	0.3479321153
3653	0.7714083925	0.3479196301
3654	0.7714474982	0.3479080679
3655	0.7714415388	0.3478993477
3656	0.7714584742	0.3478895587
3657	0.7714722484	0.3478709037
3658	0.7714519885	0.3478565238
3659	0.7715445948	0.3478333751
3660	0.7715767552	0.3478291
3661	0.7716015173	0.3478207441
3662	0.7715917644	0.3478102021
3663	0.7715974439	0.3477977655
3664	0.7716120351	0.3477913771
3665	0.7716125222	0.3477726493
3666	0.7716448972	0.3477608199
3667	0.7716599672	0.3477503993
3668	0.7715711406	0.3477368939
3669	0.7716147208	0.3477213724
3670	0.7716577045	0.3477009928
3671	0.771681381	0.3476837952
3672	0.7716958089	0.3476704598
3673	0.7717186416	0.3476573674
3674	0.7717297642	0.3476416515
3675	0.7717060886	0.3476288991
3676	0.7717183097	0.3476138634
3677	0.7717943381	0.3475931923
3678	0.771805306	0.3475810714
3679	0.7717751915	0.3475606675
3680	0.7718230597	0.3475470164
3681	0.7718361806	0.347541381
3682	0.7718699175	0.3475318835
3683	0.7718736532	0.3475104351
3684	0.77189059	0.3474977799
3685	0.7718796155	0.3474827684
3686	0.7718918937	0.347462486
3687	0.7718992712	0.3474488591
3688	0.7719130793	0.3474295726
3689	0.7719137571	0.3474213139
3690	0.7719272191	0.3474104318
3691	0.7719512842	0.3473865787
3692	0.7719712562	0.3473756238
3693	0.7719828603	0.3473614868
3694	0.7719915718	0.347343852
3695	0.7720512033	0.3473286706
3696	0.7720669086	0.347312396
3697	0.7720736715	0.3473050361
3698	0.7721044715	0.3472923322
3699	0.7720675103	0.347283612
3700	0.772085863	0.3472631838
3701	0.7721417364	0.347251403
3702	0.7721113972	0.3472395493
3703	0.7720921133	0.3472324808
3704	0.772111996	0.3472232262
3705	0.7721421118	0.3472091378
3706	0.7721833216	0.3471896084
3707	0.7722144749	0.3471729938
3708	0.7722342776	0.3471626218
3709	0.7722713867	0.3471462744
3710	0.7722712598	0.3471291012
3711	0.7723481711	0.3471121708
3712	0.7723486749	0.347096625
3713	0.7723420824	0.3470825123
3714	0.7723293893	0.3470648775
3715	0.7723723842	0.3470435263
3716	0.7724101805	0.3470220537
3717	0.772379843	0.3470039817
3718	0.7724479652	0.3469738131
3719	0.7724368261	0.3469553281
3720	0.7724372044	0.3469385678
3721	0.7724790916	0.3469177996
3722	0.7725035302	0.3469006992
3723	0.7725197484	0.346883453
3724	0.7725195307	0.3468680044
3725	0.772558226	0.3468530172
3726	0.7726200623	0.3468346295
3727	0.7726600459	0.3468076672
3728	0.7726421714	0.3467896923
3729	0.7726402089	0.3467800977
3730	0.7727044236	0.346768997
3731	0.7727551786	0.3467423262
3732	0.7727747342	0.346728675
3733	0.7727737516	0.3467154125
3734	0.7728241787	0.3467011055
3735	0.7728216757	0.3466884988
3736	0.7728471327	0.3466801429
3737	0.7728364648	0.3466701353
3738	0.7728684319	0.3466566056
3739	0.7728598357	0.3466489784
3740	0.7728457439	0.3466351087
3741	0.772879676	0.3466240323
3742	0.7729019561	0.346610794
3743	0.7729067007	0.3466022924
3744	0.7729311805	0.3465942523
3745	0.7729246378	0.3465806983
3746	0.7729613402	0.3465691361
3747	0.7729811193	0.3465575739
3748	0.7729753603	0.3465375587
3749	0.7729680855	0.3465256564
3750	0.7729892032	0.346515746
3751	0.773080527	0.3464981355
3752	0.7731005149	0.346470153
3753	0.7731515033	0.3464390614
3754	0.7731751651	0.3464222039
3755	0.7731810224	0.3464038161
3756	0.7732345234	0.3463904564
3757	0.7732559414	0.3463682794
3758	0.7732611361	0.3463561099
3759	0.7732792561	0.3463445963
3760	0.773267444	0.3463263299
3761	0.7732818624	0.3463075049
3762	0.7732940801	0.3462942667
3763	0.7733063181	0.3462812714
3764	0.7733745742	0.3462595558
3765	0.7733561705	0.3462414838
3766	0.7733863664	0.3462264481
3767	0.7734120817	0.3462076474
3768	0.773437521	0.3461903769
3769	0.7734811645	0.3461745882
3770	0.7735261872	0.3461572692
3771	0.7735062748	0.3461473831
3772	0.773539742	0.3461295297
3773	0.7735333584	0.3461189634
3774	0.773578609	0.34610128
3775	0.773567761	0.3460835481
3776	0.7736024809	0.3460577031
3777	0.7735915701	0.3460429589
3778	0.7736284554	0.3460295749
3779	0.7736407041	0.3460070578
3780	0.773731673	0.3459814801
3781	0.7737603968	0.3459718368
3782	0.7737419591	0.3459441701
3783	0.7737793601	0.3459246407
3784	0.7737625706	0.3459183981
3785	0.7737762579	0.3459103337
3786	0.7738489775	0.3458838572
3787	0.7738231377	0.3458702061
3788	0.7738563447	0.3458481261
3789	0.7738679939	0.3458342807
3790	0.7738750432	0.3458242245
3791	0.7738808082	0.345817496
3792	0.7738930653	0.3458066868
3793	0.7738817335	0.3457938858
3794	0.7738929006	0.3457807448
3795	0.7739178614	0.3457569888
3796	0.7739366277	0.3457385767
3797	0.7739798098	0.3457241483
3798	0.7739833116	0.3456915749
3799	0.7740011711	0.3456795998
3800	0.7739955677	0.3456656815
3801	0.7740197243	0.345645399
3802	0.7740451222	0.3456221046
3803	0.7740508816	0.3456061944
3804	0.7740815181	0.3455843817
3805	0.7740890765	0.3455735239
3806	0.7741603822	0.3455464645
3807	0.7741357317	0.3455290483
3808	0.7741742936	0.3455210811
3809	0.7741807983	0.3455034949
3810	0.7741721939	0.3454897951
3811	0.7741768624	0.3454771399
3812	0.7741539603	0.345450882
3813	0.7741679826	0.3454366479
3814	0.7742108162	0.3454175557
3815	0.774249312	0.3453986092
3816	0.7742613668	0.3453915893
3817	0.7742812964	0.3453691693
3818	0.7742676668	0.3453513645
3819	0.7743120119	0.3453346285
3820	0.7743668081	0.3453105325
3821	0.7743677818	0.3452934078
3822	0.7743863409	0.3452784692
3823	0.7744409993	0.3452575796
3824	0.7744846423	0.3452460416
3825	0.7744906314	0.3452216299
3826	0.7745755536	0.3452039951
3827	0.7745463533	0.3451898581
3828	0.7745815191	0.3451696728
3829	0.7745865145	0.3451552201
3830	0.7746630258	0.3451397471
3831	0.77463053	0.3451229139
3832	0.7746459037	0.3451066637
3833	0.7746679506	0.3450841466
3834	0.7746728973	0.345065856
3835	0.7747327534	0.3450523019
3836	0.7747787537	0.345032481
3837	0.7747601719	0.3450110084
3838	0.7748213801	0.3449960455
3839	0.7748106002	0.3449839489
3840	0.7747868861	0.3449552378
3841	0.7748344367	0.3449402263
3842	0.7748327696	0.3449253607
3843	0.774847921	0.3449088189
3844	0.7748591893	0.3448945362
3845	0.7749270686	0.3448775573
3846	0.7749458326	0.3448641004
3847	0.7749325415	0.3448533884
3848	0.7749576072	0.3448442309
3849	0.7749674831	0.3448300697
3850	0.7750127467	0.344808597
3851	0.7749934462	0.3447964033
3852	0.7749879855	0.3447858613
3853	0.7750611142	0.3447716029
3854	0.7750569797	0.3447589476
3855	0.7750787802	0.3447414828
3856	0.775064033	0.3447266657
3857	0.7750753749	0.3447021568
3858	0.7750888719	0.3446858094
3859	0.7750957933	0.3446763847
3860	0.775115191	0.3446600859
3861	0.7751258979	0.3446401193
3862	0.7751876721	0.3446264924
3863	0.775214127	0.344609392
3864	0.7752305932	0.3445856118
3865	0.7752670906	0.344571572
3866	0.7752792104	0.3445487633
3867	0.7753089677	0.3445357437
3868	0.7753547321	0.3445185462
3869	0.775379376	0.3444976322
3870	0.7754160484	0.3444693825
3871	0.7753984825	0.3444410114
3872	0.7754016942	0.3444145592
3873	0.7754446983	0.3443995964
3874	0.7754245901	0.3443882042
3875	0.7754581285	0.3443735572
3876	0.7754747837	0.3443546593
3877	0.7754924506	0.3443407409
3878	0.7755481558	0.3443229847
3879	0.7755484472	0.3443047912
3880	0.7756060343	0.3442884195
3881	0.775580301	0.3442769059
3882	0.7756074976	0.3442651494
3883	0.775612707	0.3442550689
3884	0.7756055312	0.3442494821
3885	0.7756529063	0.3442274994
3886	0.7757027428	0.3442039135
3887	0.7757408318	0.3441833638
3888	0.7757167641	0.3441691783
3889	0.7757578179	0.3441534867
3890	0.7757223613	0.3441398841
3891	0.7757714283	0.3441152537
3892	0.7757881721	0.3441025985
3893	0.7758261705	0.3440852552
3894	0.7758559611	0.344074446
3895	0.7758546181	0.3440634425
3896	0.775830918	0.3440562282
3897	0.7758373981	0.3440358001
3898	0.7758495001	0.3440266669
3899	0.7758711635	0.3440171937
3900	0.7759026831	0.3440046356
3901	0.7759273747	0.3439829929
3902	0.775977408	0.3439637064
3903	0.7760205533	0.343941675
3904	0.7760273787	0.3439217327
3905	0.7759903945	0.3439039521
3906	0.776028181	0.3438852729
3907	0.7760220978	0.3438682939
3908	0.7759972127	0.3438583835
3909	0.7760204067	0.3438472342
3910	0.776029515	0.3438381982
3911	0.7760261074	0.3438210492
3912	0.7760804279	0.3438095599
3913	0.7760630899	0.3437897633
3914	0.7760788411	0.3437790998
3915	0.7761105904	0.3437534006
3916	0.7761428454	0.3437360573
3917	0.77613498	0.3437194428
3918	0.7761428844	0.3437105039
3919	0.7761842992	0.3436933549
3920	0.7761974659	0.3436894442
3921	0.7762046862	0.3436753072
3922	0.776233	0.3436559478
3923	0.7762636884	0.3436467661
3924	0.7762950034	0.3436307588
3925	0.7762778243	0.3436195609
3926	0.7763273976	0.3436084602
3927	0.7763823671	0.3435975782
3928	0.7764027502	0.3435849958
3929	0.7764202807	0.3435638146
3930	0.7764559503	0.3435442123
3931	0.7764780682	0.3435288365
3932	0.776491163	0.3435120033
3933	0.7764683581	0.3434986679
3934	0.7765145892	0.3434707097
3935	0.7765458761	0.3434599734
3936	0.7765764764	0.3434454235
3937	0.7766040987	0.3434299991
3938	0.7766802112	0.3434078464
3939	0.7766803714	0.3433944381
3940	0.7766882409	0.3433697105
3941	0.7767249726	0.3433497682
3942	0.7767008514	0.343338546
3943	0.7766942787	0.3433284898
3944	0.7767116417	0.3433127254
3945	0.7767062	0.3432891881
3946	0.7767521742	0.3432751726
3947	0.7767214168	0.3432630031
3948	0.7767820842	0.343239733
3949	0.7767686186	0.3432301869
3950	0.7768029	0.3432177745
3951	0.7768282149	0.3432031517
3952	0.7768412215	0.343184521
3953	0.7768166618	0.3431714528
3954	0.7768353354	0.3431634856
3955	0.7768095613	0.3431501259
3956	0.7768291789	0.343127463
3957	0.7768483579	0.3431131075
3958	0.7768723178	0.3430906632
3959	0.7769070463	0.3430733685
3960	0.7768960882	0.3430548835
3961	0.776872038	0.3430408923
3962	0.7769019936	0.3430286014
3963	0.7769093939	0.3430161162
3964	0.7769277444	0.3430089748
3965	0.7769381264	0.342990417
3966	0.7769691147	0.3429750169
3967	0.7769556746	0.3429559733
3968	0.7770041456	0.3429399417
3969	0.7770304019	0.3429289381
3970	0.7770429696	0.3429140967
3971	0.7770432877	0.3429027046
3972	0.7770613467	0.342881572
3973	0.7770931418	0.342864083
3974	0.7770753866	0.3428507718
3975	0.7771122107	0.3428341573
3976	0.7770754047	0.3428211862
3977	0.7770863194	0.3428167897
3978	0.7771098372	0.3428061748
3979	0.7770597079	0.342787204
3980	0.77711588	0.3427732857
3981	0.7771215937	0.3427620393
3982	0.7771649174	0.3427443073
3983	0.7771906722	0.3427249236
3984	0.7771849735	0.3427080904
3985	0.7772280219	0.3426941235
3986	0.7772981547	0.3426793793
3987	0.7773410474	0.3426705376
3988	0.7773353795	0.3426611858
3989	0.7773650323	0.3426478747
3990	0.7773828124	0.3426367011
3991	0.7773583454	0.3426277137
3992	0.7773892687	0.3426197951
3993	0.7774623193	0.342589165
3994	0.7774688725	0.3425667693
3995	0.7774379517	0.3425523651
3996	0.7774624592	0.3425356291
3997	0.7774866286	0.3425270303
3998	0.7775178062	0.342511023
3999	0.777528558	0.3425036144
4000	0.7775701612	0.3424915178
4001	0.7775555183	0.3424678833
4002	0.7775931071	0.3424471151
4003	0.7776828405	0.3424325409
4004	0.7776705478	0.3424190112
4005	0.7776991456	0.3424000647
4006	0.777724693	0.3423880653
4007	0.7777646617	0.3423745113
4008	0.7777396424	0.3423566822
4009	0.7777643572	0.3423470389
4010	0.7778082104	0.3423388045
4011	0.7777968559	0.342324206
4012	0.777798829	0.3423087331
4013	0.7778591813	0.3422865317
4014	0.7778826012	0.3422705001
4015	0.7779181969	0.3422570918
4016	0.7778833592	0.3422484202
4017	0.7778948292	0.3422349876
4018	0.777889316	0.3422226724
4019	0.7779253584	0.3422084626
4020	0.7779271227	0.3421850467
4021	0.7779631331	0.3421648371
4022	0.7780110601	0.3421399881
4023	0.7780336352	0.3421209931
4024	0.7780318575	0.3420959254
4025	0.7780327977	0.3420840232
4026	0.7780451738	0.3420653682
4027	0.7780551241	0.3420489236
4028	0.7780658802	0.3420328677
4029	0.7780462798	0.3420223986
4030	0.7780479984	0.3420122452
4031	0.7780315302	0.342001849
4032	0.7780583135	0.3419830968
4033	0.7780769431	0.3419756883
4034	0.7780937856	0.3419639075
4035	0.7781310919	0.3419365566
4036	0.7781815861	0.3419235612
4037	0.7782840784	0.3419079426
4038	0.7782771647	0.3418962589
4039	0.7782718756	0.3418818547
4040	0.778296374	0.3418619124
4041	0.7783406301	0.3418504959
4042	0.778386592	0.3418304321
4043	0.7784288085	0.3418142547
4044	0.7784203244	0.3417960856
4045	0.7784147814	0.3417887499
4046	0.7784135916	0.3417789609
4047	0.7784630044	0.3417622248
4048	0.7784412124	0.3417421367
4049	0.7784205692	0.3417308417
4050	0.7784707196	0.341715636
4051	0.7784989012	0.3416817995
4052	0.778567982	0.341666278
4053	0.7785620965	0.3416584565
4054	0.7785878022	0.3416400445
4055	0.7785787426	0.3416243772
4056	0.7786041695	0.3416036818
4057	0.7785912792	0.341596249
4058	0.7785924706	0.3415777398
4059	0.7786153913	0.3415656189
4060	0.7786272079	0.3415552469
4061	0.7786351855	0.3415449721
4062	0.7786627476	0.3415297663
4063	0.7786339772	0.3415133461
4064	0.7786777384	0.3414984804
4065	0.7786581698	0.3414867482
4066	0.7787256099	0.341472344
4067	0.7787640072	0.341456701
4068	0.7787638902	0.3414507985
4069	0.7787510903	0.3414383618
4070	0.7787592675	0.3414177393
4071	0.7787593567	0.3413973597
4072	0.7787849718	0.3413874979
4073	0.7788445355	0.3413680656
4074	0.7788630941	0.3413518882
4075	0.7788627688	0.3413421721
4076	0.7788512039	0.341335055
4077	0.7788808511	0.3413198736
4078	0.7789056845	0.3413050322
4079	0.7789255499	0.3412835352
4080	0.778950932	0.3412700541
4081	0.7789568686	0.3412540954
4082	0.7790192614	0.3412323069
4083	0.7790310058	0.3412178542
4084	0.7790059405	0.3412023569
4085	0.7790196666	0.34118822
4086	0.7789953279	0.3411768278
4087	0.7790732069	0.3411470964
4088	0.7790547379	0.3411326923
4089	0.7790978123	0.3411167092
4090	0.7791274602	0.3411067502
4091	0.7791281446	0.3411024994
4092	0.7791100977	0.341089917
4093	0.7791334695	0.3410775532
4094	0.7791402051	0.3410663068
4095	0.7791504936	0.3410551575
4096	0.7791698545	0.3410356038
4097	0.779156679	0.3410195479
4098	0.7791500463	0.3410086901
4099	0.7791688691	0.3409871446
4100	0.7791863116	0.3409688297
4101	0.7791921422	0.3409534782
4102	0.7792105517	0.3409318841
4103	0.7792050511	0.3409109458
4104	0.7791973167	0.3408932624
4105	0.7792031751	0.3408917807
4106	0.7792578637	0.3408713526
4107	0.779356836	0.340843443
4108	0.7793673036	0.3408336054
4109	0.7793972048	0.3408181567
4110	0.7794336654	0.3407994775
4111	0.7794443257	0.3407882068
4112	0.7794270208	0.3407696246
4113	0.7794132349	0.3407546132
4114	0.7794198348	0.3407369541
4115	0.7794201605	0.3407266793
4116	0.7795165402	0.3406970208
4117	0.7795017783	0.3406837097
4118	0.779496009	0.3406721718
4119	0.7794884849	0.3406539541
4120	0.7794939417	0.3406460354
4121	0.7795157229	0.3406306839
4122	0.7795899397	0.3406159154
4123	0.7795969901	0.3405986936
4124	0.7796104022	0.3405907263
4125	0.7796247663	0.3405758364
4126	0.7796487532	0.340558906
4127	0.7796430883	0.3405464451
4128	0.7796737641	0.3405241222
4129	0.7796850514	0.3405060988
4130	0.779710136	0.3404932735
4131	0.7797417025	0.3404814927
4132	0.7797524709	0.3404665784
4133	0.7797770065	0.340454992
4134	0.7797770078	0.3404434055
4135	0.7798018549	0.3404264508
4136	0.7797680365	0.3404160788
4137	0.7797867703	0.3403992456
4138	0.7797578624	0.3403823153
